Age,Gender,Stream,Internships,CGPA,Hostel,HistoryOfBacklogs,PlacedOrNot,Communication Skills,Aptitude Skills,Technical Skills ,Projects,Java,C++,C,Python,Data Structure,Machine learning ,Data Science,Full stack,Networking,Cyber Security,AI,Robotics,IOT
20,Male,Civil,0,9,1,1,1,70,24,30,6,0,1,1,0,0,0,0,0,1,1,1,1,1
20,Male,Electrical,1,8,0,1,1,40,20,40,5,0,1,0,0,0,0,0,1,0,0,0,0,0
20,Male,Information Technology,0,8,0,0,1,45,26,27,4,0,1,1,1,1,1,0,1,1,0,0,1,1
21,Female,Electronics And Communication,3,9,0,0,1,47,26,31,8,0,1,1,1,0,1,1,1,1,0,1,0,0
20,Male,Information Technology,1,7,0,0,0,74,20,18,9,0,1,0,0,1,0,1,0,1,1,1,1,0
20,Male,Computer Science,1,7,0,0,0,77,31,21,6,0,1,1,1,1,1,1,1,1,1,1,1,1
21,Male,Electrical,1,9,0,0,1,86,21,28,7,0,1,0,1,1,0,0,0,1,0,1,0,0
20,Male,Electronics And Communication,3,8,1,1,1,70,29,31,8,0,0,1,1,0,0,0,0,0,1,0,0,1
20,Female,Electronics And Communication,0,8,0,0,1,48,26,36,9,1,1,0,0,0,0,0,0,1,0,1,0,1
20,Male,Electrical,0,9,0,1,1,60,21,21,9,1,1,1,0,1,1,1,1,1,0,0,0,0
21,Male,Civil,3,9,0,0,1,47,21,21,6,1,1,1,1,1,0,1,1,0,1,1,1,1
20,Male,Computer Science,1,8,0,0,1,67,25,17,11,1,0,0,0,1,0,1,1,0,1,1,1,1
20,Male,Mechanical,0,9,1,1,1,59,26,14,6,1,1,0,1,0,0,0,0,0,1,0,1,0
20,Male,Computer Science,1,8,0,0,1,56,23,14,5,1,1,1,0,1,1,1,0,0,1,1,1,1
20,Male,Electronics And Communication,1,9,1,1,1,89,24,18,7,1,1,1,0,1,0,0,0,1,0,1,0,1
21,Male,Information Technology,2,9,0,0,1,80,28,19,5,1,1,1,1,0,0,1,1,1,1,1,1,0
20,Male,Electrical,1,7,0,1,1,57,29,16,8,1,1,1,1,1,0,0,0,0,1,0,1,0
21,Male,Electrical,0,9,0,0,1,64,32,17,10,1,1,0,1,1,0,1,1,0,0,0,1,0
21,Male,Mechanical,0,8,1,0,1,74,31,14,7,0,1,0,0,0,0,0,1,0,1,0,0,1
20,Male,Civil,0,9,0,0,1,74,34,17,4,0,1,1,1,1,0,0,0,1,1,0,1,1
21,Female,Computer Science,0,7,1,0,0,40,36,16,5,0,1,1,0,0,0,0,1,1,1,0,0,0
20,Female,Electrical,1,7,0,0,1,60,12,19,2,0,1,1,0,0,1,0,0,1,0,1,0,1
20,Male,Information Technology,1,8,1,0,1,76,21,18,1,1,1,0,0,1,0,1,1,0,0,1,1,1
21,Female,Electronics And Communication,0,7,0,0,1,25,25,17,5,0,1,1,0,1,1,1,1,1,0,0,0,0
21,Male,Electrical,0,8,0,0,1,27,27,35,7,1,1,1,0,0,1,1,0,0,1,1,1,1
21,Male,Information Technology,0,8,0,0,1,24,36,36,9,0,0,0,1,1,1,1,1,1,0,1,1,0
20,Male,Electrical,0,9,0,1,1,28,35,32,6,0,0,1,0,1,0,0,0,1,1,0,1,1
21,Male,Electronics And Communication,1,7,0,0,1,26,32,24,7,0,1,0,1,0,1,0,1,1,1,1,1,0
20,Male,Electronics And Communication,2,7,0,0,1,23,31,35,2,1,1,0,0,1,0,1,0,1,1,0,1,1
21,Male,Computer Science,2,8,0,0,1,25,27,28,5,0,0,0,0,1,0,1,1,0,0,1,1,1
20,Male,Civil,0,9,0,0,1,26,26,27,8,1,1,1,0,0,0,0,1,1,1,1,0,1
20,Male,Computer Science,1,8,0,0,1,31,26,26,6,0,1,0,0,1,0,1,1,1,0,0,1,1
21,Male,Electrical,0,9,0,0,1,32,25,21,8,1,1,0,1,1,0,1,1,1,1,1,1,1
21,Male,Electronics And Communication,0,7,0,0,1,36,21,25,7,0,0,0,0,1,0,0,1,0,0,1,0,0
20,Male,Information Technology,0,8,0,0,1,39,14,12,9,0,0,1,1,0,0,0,0,1,0,1,0,0
21,Female,Computer Science,0,8,1,0,1,34,14,21,4,1,0,1,1,0,0,1,1,0,0,0,0,1
20,Male,Electronics And Communication,2,7,0,0,1,37,12,21,8,0,0,1,0,1,1,0,0,0,1,1,1,1
21,Male,Information Technology,1,8,1,0,1,32,17,23,1,0,1,0,0,1,0,1,1,1,0,0,0,1
21,Male,Computer Science,1,7,0,0,0,50,16,10,2,0,1,0,0,0,1,0,0,1,1,1,0,1
20,Male,Civil,1,7,1,0,0,51,15,14,6,1,1,0,0,0,1,1,1,0,1,1,1,0
21,Female,Electronics And Communication,2,8,0,0,1,41,14,11,5,0,0,1,0,1,0,1,1,1,1,0,1,0
21,Male,Information Technology,1,8,0,1,1,12,13,12,4,1,1,0,1,1,0,0,1,0,1,0,1,1
20,Male,Computer Science,2,7,0,0,1,19,12,13,8,0,0,0,1,0,0,1,1,0,0,1,1,0
20,Male,Information Technology,0,9,0,0,1,31,11,14,9,1,1,1,1,0,0,1,0,0,0,1,1,0
20,Male,Information Technology,2,8,0,0,1,28,9,15,6,0,1,0,1,0,1,0,1,1,0,1,0,1
20,Male,Electronics And Communication,1,7,0,0,0,24,8,16,7,1,0,0,0,1,1,1,0,1,1,0,0,1
20,Male,Information Technology,1,9,0,0,1,26,7,11,8,1,1,1,1,0,1,0,1,0,1,1,1,0
20,Male,Electronics And Communication,1,7,0,0,1,28,9,10,9,1,0,0,1,0,1,1,1,0,0,1,1,1
21,Female,Computer Science,1,9,1,0,1,27,19,9,9,0,1,0,1,1,0,0,0,0,1,1,0,0
20,Male,Electronics And Communication,0,9,0,0,1,29,17,8,6,0,0,0,0,1,0,1,1,0,1,1,1,0
20,Male,Computer Science,0,8,0,1,1,27,14,7,11,1,1,1,1,1,0,1,0,0,1,1,1,1
21,Male,Electrical,0,8,0,0,1,25,16,6,6,1,1,0,1,1,0,1,1,1,1,1,1,1
20,Male,Electrical,1,7,0,0,1,21,12,5,5,0,1,0,1,0,1,1,1,0,1,1,1,0
20,Male,Computer Science,0,9,0,1,1,21,14,4,7,0,1,1,0,0,0,0,1,1,1,0,1,0
21,Male,Mechanical,1,7,1,0,0,24,15,2,5,1,1,1,0,0,0,1,1,1,1,0,1,0
20,Male,Mechanical,0,7,1,1,0,21,12,1,8,1,0,0,1,1,1,0,0,1,1,1,0,0
21,Male,Information Technology,1,8,0,0,1,23,14,5,10,1,1,1,0,0,1,1,1,0,0,0,1,0
20,Male,Electrical,0,8,1,0,1,25,19,6,7,1,0,1,1,0,0,0,1,0,1,0,0,0
21,Male,Mechanical,1,8,0,0,1,20,17,4,4,1,0,0,0,0,1,1,0,1,0,1,1,1
20,Male,Information Technology,0,7,0,0,0,21,14,8,5,0,0,0,0,0,0,1,0,0,0,1,1,0
20,Male,Information Technology,0,9,0,0,1,24,32,31,2,1,1,0,1,1,0,0,0,0,0,0,1,0
20,Female,Computer Science,3,8,1,0,1,26,31,32,1,0,0,1,0,1,0,0,1,0,0,1,1,0
21,Male,Mechanical,0,9,1,0,1,25,32,24,5,0,1,1,1,1,0,0,1,1,0,0,0,0
21,Male,Mechanical,0,7,1,1,0,24,34,25,7,0,1,0,1,1,1,1,1,1,0,0,1,0
20,Female,Electrical,1,7,0,1,1,24,39,29,9,1,0,0,1,0,1,1,1,1,1,1,0,0
21,Male,Computer Science,0,8,0,0,1,21,36,26,6,1,1,1,0,1,0,0,1,0,0,0,0,1
21,Female,Information Technology,1,9,0,0,1,23,35,27,7,0,1,0,1,1,1,0,0,1,1,0,1,0
21,Female,Information Technology,0,7,0,0,0,20,30,31,2,1,0,1,0,1,0,1,1,1,0,1,0,1
20,Male,Civil,0,9,0,1,1,10,47,25,4,0,1,1,1,0,0,1,0,0,1,1,1,1
21,Male,Electronics And Communication,1,9,0,0,1,20,42,24,2,0,0,0,0,0,1,0,0,0,0,1,1,1
20,Male,Electronics And Communication,1,8,1,1,1,10,41,22,5,0,0,1,0,0,1,0,0,0,0,0,1,0
20,Male,Computer Science,1,7,0,0,0,20,45,20,6,0,1,1,1,1,1,1,1,1,1,0,0,1
20,Male,Electronics And Communication,1,8,0,1,1,21,52,66,8,1,1,0,0,0,0,0,0,1,0,0,0,0
21,Male,Information Technology,0,8,0,0,1,24,54,65,2,1,1,0,1,0,1,0,0,1,1,1,1,0
21,Male,Computer Science,0,7,0,0,0,22,58,62,8,1,1,0,1,0,1,0,0,0,1,0,1,0
20,Male,Mechanical,0,7,1,0,0,21,59,78,6,0,1,1,0,0,1,0,1,1,0,1,1,1
21,Male,Computer Science,2,7,0,1,0,16,59,74,8,1,0,1,0,1,0,0,0,0,1,1,1,0
20,Male,Information Technology,0,9,0,0,1,15,53,70,6,0,1,0,0,0,0,1,0,0,0,1,0,1
20,Female,Computer Science,0,8,1,0,1,11,54,64,8,1,1,0,1,0,0,0,1,1,1,0,1,1
20,Male,Electronics And Communication,0,7,0,0,1,24,57,61,5,0,0,0,0,0,1,1,1,0,1,1,1,0
20,Male,Civil,1,9,0,0,1,26,59,68,6,1,0,0,0,1,1,1,1,0,1,0,1,0
20,Male,Information Technology,1,7,0,1,0,25,91,85,9,1,0,0,1,1,1,1,0,0,1,1,1,1
21,Male,Computer Science,1,9,0,0,1,24,82,69,5,1,0,1,1,1,1,0,1,0,0,0,1,1
20,Male,Information Technology,0,7,0,0,0,29,97,91,8,1,0,1,0,1,1,1,1,1,0,1,1,0
20,Male,Information Technology,1,7,1,0,0,28,89,65,6,1,0,1,0,0,1,1,1,0,0,1,1,1
20,Female,Computer Science,2,8,1,0,1,27,90,80,8,0,0,1,0,0,1,0,1,1,1,0,1,0
20,Male,Electrical,1,7,1,1,1,24,72,72,7,1,1,1,0,0,0,1,0,1,0,1,0,1
20,Male,Electronics And Communication,0,8,0,0,1,26,70,65,9,1,0,0,1,0,0,1,0,1,0,1,1,1
20,Female,Information Technology,2,8,0,0,1,25,74,60,4,0,1,1,0,1,1,1,1,0,1,0,0,1
20,Male,Computer Science,0,8,0,0,1,25,70,60,8,1,0,1,1,1,0,1,0,0,0,0,0,1
20,Male,Mechanical,0,8,1,0,1,21,70,65,1,1,1,1,1,0,0,0,1,0,1,1,0,1
20,Male,Mechanical,0,8,1,0,1,24,70,70,2,1,1,0,0,1,1,1,0,0,0,1,1,1
20,Male,Computer Science,0,6,0,0,0,54,60,65,6,0,0,0,0,1,0,0,0,0,1,0,1,0
21,Male,Computer Science,1,6,0,0,0,53,40,60,5,1,1,0,0,0,1,1,1,1,1,1,1,0
20,Male,Computer Science,1,6,0,0,0,50,55,45,4,0,0,0,0,1,0,0,1,0,0,0,1,1
21,Male,Mechanical,0,6,1,0,0,52,80,87,8,1,0,1,1,0,0,1,1,0,1,0,1,0
20,Male,Computer Science,1,6,0,0,0,51,82,80,9,0,1,1,0,1,0,0,0,0,1,1,1,0
20,Male,Information Technology,0,8,0,1,1,56,78,82,6,1,1,0,1,1,1,1,0,0,1,0,1,1
21,Male,Electronics And Communication,1,6,1,1,0,54,80,78,7,0,0,0,1,0,0,0,1,1,0,0,0,0
20,Male,Electronics And Communication,0,7,0,0,0,59,39,47,8,1,0,1,1,1,1,1,0,0,1,0,0,1
21,Female,Information Technology,2,8,0,0,1,58,64,62,9,0,0,1,1,1,1,1,1,1,1,1,1,0
21,Male,Electrical,0,6,0,1,0,54,42,46,9,0,0,1,1,1,0,0,1,1,0,1,0,1
21,Female,Computer Science,2,8,0,0,1,55,64,62,6,1,1,0,0,1,1,0,1,0,1,1,0,1
20,Female,Information Technology,1,7,0,1,0,78,54,52,11,1,1,1,1,0,0,0,0,0,0,1,0,1
20,Male,Electronics And Communication,1,7,1,1,0,30,56,54,6,0,0,1,0,1,1,1,1,0,1,1,0,1
20,Female,Electronics And Communication,0,8,0,0,1,35,80,74,5,1,1,1,1,1,0,0,0,1,0,0,1,1
20,Male,Information Technology,1,7,0,0,0,45,78,79,7,1,1,1,0,1,0,0,1,1,0,1,1,0
21,Male,Civil,0,8,0,0,1,20,54,54,5,0,1,1,1,0,0,0,1,0,1,0,0,1
21,Male,Electrical,0,7,0,0,0,75,68,65,8,0,1,1,0,0,0,1,1,1,1,1,1,0
20,Male,Electrical,1,7,0,1,1,78,75,76,10,1,1,0,1,0,0,1,0,0,0,1,0,0
20,Male,Computer Science,1,7,0,0,0,78,24,30,7,1,0,0,1,0,0,1,0,1,0,0,0,0
20,Male,Electrical,0,8,0,0,1,75,20,40,4,0,1,1,1,1,0,0,1,0,0,1,0,0
21,Female,Computer Science,1,8,1,0,1,60,26,27,5,1,1,0,1,1,1,1,1,0,1,0,1,0
21,Male,Electrical,0,8,0,0,1,71,26,31,2,0,0,1,1,0,0,0,1,1,1,1,1,0
21,Male,Mechanical,1,7,0,0,0,85,20,18,1,0,1,1,1,1,0,1,0,1,0,0,1,1
21,Male,Electrical,0,8,0,0,1,93,31,21,5,1,1,0,1,1,0,1,0,0,0,0,1,1
20,Female,Electrical,0,8,0,0,1,80,21,28,7,1,1,1,1,1,0,0,1,0,1,0,1,1
20,Male,Information Technology,0,6,0,0,0,86,29,31,9,1,0,1,1,1,1,1,1,0,0,0,1,1
20,Male,Information Technology,0,6,0,0,0,68,26,36,6,1,0,1,1,0,0,1,1,1,1,0,1,0
20,Male,Electronics And Communication,2,8,0,0,1,55,21,21,7,0,0,1,1,0,0,0,0,1,1,0,1,0
20,Male,Mechanical,0,6,1,1,0,55,21,21,2,0,1,0,1,1,0,0,1,0,0,1,1,1
21,Male,Information Technology,0,8,0,0,1,55,25,17,5,1,0,0,1,1,0,1,1,1,0,0,1,0
21,Male,Electrical,1,8,0,0,1,60,26,14,8,1,0,1,1,0,0,1,0,0,1,1,1,0
20,Male,Computer Science,0,6,0,0,0,70,23,14,6,1,1,0,0,0,0,0,1,1,0,0,0,0
20,Female,Information Technology,1,7,0,0,0,40,24,18,8,0,0,1,0,1,1,1,1,0,1,1,1,0
21,Male,Electronics And Communication,0,8,0,0,1,45,28,19,7,1,0,1,0,0,1,0,1,0,1,1,1,0
21,Female,Electronics And Communication,1,8,0,0,1,47,29,16,9,1,1,0,0,1,0,0,0,0,1,0,0,0
20,Female,Computer Science,0,6,1,0,0,74,32,17,4,1,1,1,0,0,0,1,0,1,0,0,1,1
21,Male,Computer Science,0,7,0,0,0,77,31,14,8,0,1,0,0,1,1,1,0,1,1,0,0,1
20,Male,Computer Science,0,7,0,1,0,86,34,17,1,0,1,0,1,0,1,1,0,0,0,1,0,0
20,Male,Electronics And Communication,0,6,0,0,0,70,36,16,2,1,0,0,1,1,1,0,0,0,1,0,1,0
20,Female,Electrical,0,6,0,0,0,48,12,19,6,0,1,0,1,1,1,1,0,1,1,0,1,1
20,Male,Computer Science,0,7,0,0,0,60,21,18,5,0,1,0,0,1,0,1,0,0,0,0,1,1
20,Male,Civil,1,6,0,0,0,47,25,17,4,0,0,1,1,1,1,0,1,1,0,0,0,0
21,Female,Computer Science,1,8,1,0,1,67,27,35,8,0,0,0,0,1,0,1,1,0,1,0,1,0
21,Male,Electrical,1,6,0,0,0,59,36,36,9,0,1,1,1,1,0,0,1,0,0,0,0,0
20,Male,Computer Science,1,6,0,0,0,56,35,32,6,0,1,0,0,0,1,1,1,1,0,0,0,0
21,Male,Electrical,1,8,0,1,1,89,32,24,7,0,0,0,1,1,1,0,0,1,0,0,1,1
20,Male,Electronics And Communication,0,6,0,0,0,80,31,35,8,1,0,1,1,1,0,1,0,1,1,1,0,0
20,Male,Mechanical,1,6,0,1,0,57,27,28,9,0,0,0,1,1,1,1,0,0,1,0,0,0
21,Female,Computer Science,2,6,1,0,1,64,26,27,9,0,0,1,0,0,1,0,0,0,0,1,1,1
20,Male,Electronics And Communication,1,6,0,1,0,74,26,26,6,0,1,1,0,1,0,1,0,0,0,1,0,0
20,Female,Electronics And Communication,0,7,0,0,1,74,25,21,11,0,1,1,0,0,0,0,0,1,0,1,0,0
20,Male,Information Technology,1,8,0,1,1,40,21,25,6,0,1,1,0,1,0,0,1,0,0,1,1,1
20,Male,Mechanical,0,8,1,0,1,60,14,12,5,0,1,1,0,1,0,0,0,1,1,1,0,1
20,Female,Information Technology,0,8,0,0,1,76,14,21,7,0,0,0,1,0,1,0,0,1,0,1,1,1
20,Male,Civil,1,8,0,0,1,25,12,21,5,1,1,1,1,0,1,1,1,0,1,0,1,0
20,Male,Electrical,0,8,0,0,1,27,17,23,8,1,1,0,0,1,1,1,1,0,1,1,1,1
20,Male,Civil,1,8,0,0,1,24,16,10,10,1,1,0,0,1,1,1,1,1,1,1,0,0
23,Male,Electronics And Communication,0,8,0,0,1,28,15,14,7,0,0,1,0,0,1,0,1,1,0,0,1,0
22,Male,Mechanical,0,7,1,0,0,26,14,11,4,1,1,1,0,0,0,0,1,0,1,0,0,1
22,Male,Electronics And Communication,0,6,0,1,0,23,13,12,5,0,0,0,1,1,0,0,0,0,1,1,0,1
22,Female,Information Technology,1,6,1,0,0,25,12,13,2,1,1,0,0,0,1,0,1,0,1,1,1,0
21,Male,Computer Science,1,7,0,0,0,26,11,14,1,1,0,1,0,1,0,1,0,0,0,1,1,0
21,Male,Computer Science,1,8,0,0,1,31,9,15,5,1,0,1,1,1,1,0,1,1,0,1,0,1
23,Male,Computer Science,0,6,0,0,0,32,8,16,7,1,0,1,1,1,1,1,1,1,0,1,0,1
23,Male,Mechanical,1,6,1,0,0,36,7,11,9,0,0,0,1,1,1,1,0,1,1,1,0,0
23,Male,Computer Science,1,8,0,0,1,39,9,10,6,0,1,1,0,1,0,0,1,1,1,0,0,1
21,Male,Computer Science,1,7,0,0,0,34,19,9,7,1,1,1,0,1,0,1,1,0,1,1,0,0
23,Male,Mechanical,0,7,1,0,0,37,17,8,2,1,0,1,0,1,0,0,1,0,0,1,0,0
21,Male,Computer Science,2,6,0,0,1,32,14,7,4,0,0,0,1,0,1,1,1,0,0,1,1,1
23,Male,Electrical,0,7,0,1,0,50,16,6,2,0,1,1,1,1,1,0,0,1,1,1,0,1
23,Male,Computer Science,1,7,0,0,0,51,12,5,5,0,1,0,1,0,1,1,0,0,1,1,0,1
23,Male,Electrical,0,6,1,0,0,41,14,4,6,1,0,1,1,0,0,1,0,0,1,1,0,0
21,Male,Information Technology,1,8,1,1,1,12,15,2,8,1,0,0,0,0,0,0,1,0,0,1,1,0
23,Male,Civil,0,7,0,0,0,19,12,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0
23,Male,Information Technology,1,6,0,1,0,31,14,5,8,1,1,0,1,0,0,1,1,0,1,1,1,1
21,Male,Computer Science,1,7,0,0,0,28,19,6,6,0,1,1,0,1,0,1,0,1,1,0,0,0
22,Male,Mechanical,0,6,1,0,0,24,17,4,8,0,1,1,0,1,1,0,0,0,0,0,0,1
21,Male,Computer Science,1,7,0,0,0,26,14,8,6,1,0,1,0,1,0,1,1,0,1,0,1,0
21,Male,Mechanical,0,7,1,1,0,28,32,31,8,0,0,0,1,0,1,1,1,0,1,1,1,1
21,Male,Civil,1,8,0,0,1,27,31,32,5,0,0,0,1,0,1,1,0,1,0,1,0,1
22,Male,Civil,1,7,0,1,0,29,32,24,6,1,0,1,0,1,1,0,1,0,0,1,0,0
21,Male,Civil,0,6,0,0,0,27,34,25,9,0,1,1,0,1,1,0,1,1,1,1,0,1
22,Female,Information Technology,0,7,0,1,0,25,39,29,5,0,1,1,0,0,1,1,1,1,1,0,0,0
21,Male,Mechanical,1,8,1,0,1,21,36,26,8,1,1,0,1,1,0,1,0,0,1,1,0,1
23,Male,Mechanical,0,6,1,0,0,21,35,27,6,1,0,0,0,0,1,1,0,1,1,0,1,1
23,Male,Electronics And Communication,1,6,1,1,0,24,30,31,8,1,0,1,0,0,1,0,0,1,0,1,0,1
22,Male,Electronics And Communication,2,8,0,0,1,21,47,25,7,0,0,1,1,1,0,0,0,1,0,0,1,0
22,Male,Electronics And Communication,3,8,0,1,1,23,42,24,9,1,1,1,1,0,1,0,0,1,1,1,1,0
23,Male,Electronics And Communication,1,7,0,0,1,25,41,22,4,0,0,0,1,0,1,0,0,0,0,1,0,0
22,Male,Information Technology,1,8,0,0,1,20,45,20,8,0,0,1,0,0,1,1,1,1,1,0,0,0
23,Female,Computer Science,1,6,1,0,0,21,52,66,1,0,1,0,0,0,1,1,0,1,0,1,1,1
21,Male,Information Technology,0,6,0,1,0,24,54,65,2,1,0,1,0,0,1,1,0,0,1,1,1,1
23,Male,Electronics And Communication,0,6,0,1,0,26,58,62,6,1,0,0,1,0,1,1,0,0,1,0,0,1
23,Male,Information Technology,1,6,0,0,0,25,59,78,5,1,0,1,1,1,0,1,1,0,0,1,1,1
23,Male,Information Technology,0,7,0,1,0,24,59,74,4,0,0,1,1,0,0,0,0,1,0,1,1,1
23,Male,Electronics And Communication,1,7,0,1,1,24,53,70,8,0,1,0,1,1,1,0,0,0,1,0,0,1
23,Male,Mechanical,0,6,1,0,0,21,54,64,9,1,1,1,0,1,1,1,0,1,1,1,1,1
21,Male,Information Technology,0,6,0,1,0,23,57,61,6,1,0,0,1,0,0,1,0,1,0,1,0,0
21,Male,Computer Science,1,7,0,0,0,20,59,68,7,1,1,0,0,0,0,0,0,0,0,0,0,1
22,Male,Information Technology,0,7,0,0,0,10,91,85,8,1,0,1,0,1,0,1,0,1,1,1,1,1
23,Male,Information Technology,0,8,0,0,1,20,82,69,9,1,0,0,0,0,0,0,1,0,1,0,0,0
22,Male,Mechanical,1,6,1,1,0,10,97,91,9,0,1,0,0,1,0,1,1,1,0,0,1,1
21,Male,Mechanical,0,7,1,0,0,20,89,65,6,0,1,1,0,0,0,1,1,1,1,1,0,0
22,Male,Mechanical,0,7,1,0,0,21,90,80,11,0,1,0,1,0,1,0,1,0,1,1,0,0
21,Male,Mechanical,0,8,1,0,1,24,72,72,6,0,0,0,0,1,0,0,0,0,1,1,0,1
21,Male,Computer Science,1,7,0,0,0,22,70,65,5,1,1,1,0,1,0,1,1,1,0,0,0,0
23,Male,Electronics And Communication,1,8,1,1,1,21,74,60,7,0,1,1,1,0,0,0,1,1,1,1,0,0
21,Male,Information Technology,0,7,0,1,0,16,70,60,5,0,1,0,0,1,0,0,0,0,1,0,0,0
22,Male,Mechanical,0,7,1,0,0,15,70,65,8,1,1,0,1,0,1,1,0,1,0,1,0,0
22,Male,Mechanical,1,8,1,1,1,11,70,70,10,0,1,1,1,0,1,0,0,1,0,1,1,1
21,Male,Electrical,0,7,0,0,0,24,60,65,7,1,1,1,1,1,0,1,0,1,1,0,0,0
23,Female,Mechanical,1,7,0,0,0,26,40,60,4,1,0,0,1,0,0,0,0,1,0,1,1,0
21,Female,Information Technology,0,7,0,0,0,25,55,45,5,1,1,1,1,0,1,0,1,1,1,0,0,1
21,Male,Electrical,0,7,1,0,0,24,80,87,2,0,0,1,1,0,1,1,0,0,1,0,0,0
23,Male,Civil,1,8,0,0,1,29,82,80,1,0,0,1,0,0,1,0,1,1,1,0,1,0
23,Male,Computer Science,1,8,0,0,1,28,78,82,5,1,0,1,0,1,0,1,1,0,0,0,0,0
22,Male,Information Technology,1,6,0,1,0,27,80,78,7,1,1,0,0,0,0,1,1,1,1,0,0,0
22,Male,Computer Science,1,7,0,0,0,24,39,47,9,1,0,0,1,0,0,1,0,0,0,0,0,1
21,Female,Information Technology,1,8,1,0,1,26,64,62,6,0,1,0,1,0,1,0,0,1,1,1,1,0
23,Male,Information Technology,3,8,1,0,1,25,42,46,7,1,1,1,1,1,0,0,0,1,1,0,0,1
22,Male,Computer Science,0,8,0,0,1,25,64,62,2,0,0,1,0,1,1,0,0,1,0,1,1,1
22,Male,Mechanical,0,6,1,0,0,21,54,52,8,1,1,0,1,1,1,0,1,1,1,0,1,0
22,Male,Information Technology,0,6,0,0,0,24,56,54,5,1,0,1,0,1,1,0,1,0,0,1,1,0
22,Male,Civil,0,8,1,0,1,54,80,74,8,0,0,0,1,0,0,1,0,1,0,1,1,1
22,Male,Information Technology,1,8,0,0,1,53,78,79,6,0,1,1,0,0,0,1,1,1,1,0,0,0
23,Male,Electronics And Communication,0,6,0,0,0,50,54,54,8,1,0,1,0,0,0,1,1,0,0,1,1,1
23,Male,Civil,2,8,0,0,1,52,68,65,7,0,0,0,0,0,0,1,0,1,0,1,0,0
21,Male,Electronics And Communication,0,8,0,0,1,51,75,76,9,1,0,1,1,0,1,1,0,1,0,0,0,0
23,Male,Information Technology,1,7,0,0,0,56,24,30,4,1,0,1,1,1,0,0,0,1,0,0,0,1
22,Male,Electronics And Communication,2,6,0,0,1,54,20,40,8,1,0,0,1,0,0,0,1,1,1,1,0,1
23,Female,Electronics And Communication,0,7,0,0,1,59,26,27,1,0,1,0,0,1,0,0,1,1,0,1,0,0
21,Male,Electrical,0,7,0,0,0,58,26,31,2,0,0,0,0,1,1,1,0,1,0,0,1,0
21,Male,Electronics And Communication,0,8,0,0,1,54,20,18,6,0,1,0,0,0,0,1,0,1,1,1,1,1
23,Male,Mechanical,0,8,1,1,1,55,31,21,5,0,0,0,1,0,0,1,0,1,0,0,0,0
23,Female,Computer Science,1,8,1,0,1,25,21,28,4,1,0,1,1,1,1,1,0,1,1,1,0,0
21,Male,Information Technology,1,7,0,0,0,27,29,31,8,0,1,1,0,1,1,0,1,1,0,1,0,0
22,Male,Information Technology,2,6,0,0,1,24,26,36,9,0,1,1,1,0,0,0,1,1,0,0,0,0
23,Male,Electronics And Communication,2,8,0,0,1,28,21,21,6,1,0,1,1,0,0,1,1,1,0,0,1,1
23,Male,Computer Science,0,6,0,0,1,26,21,21,7,1,1,0,1,1,1,0,1,0,1,1,0,0
23,Male,Computer Science,2,6,0,0,1,23,25,17,8,0,1,0,1,1,1,0,0,1,0,0,0,1
21,Male,Computer Science,1,7,0,0,0,25,26,14,9,1,1,0,0,1,0,1,0,1,1,0,0,0
21,Male,Computer Science,1,8,0,0,1,26,23,14,9,1,0,1,1,0,0,0,1,0,1,1,1,1
21,Male,Electronics And Communication,2,7,0,0,1,31,24,18,6,0,1,1,1,1,0,1,0,0,1,1,1,1
21,Male,Electronics And Communication,0,8,0,1,1,32,28,19,11,0,1,1,1,1,0,0,1,0,1,1,1,1
21,Female,Information Technology,0,6,0,0,0,36,29,16,6,1,1,0,1,0,1,1,0,1,0,1,1,0
23,Male,Information Technology,0,7,0,0,0,39,32,17,5,0,1,0,1,0,1,1,1,1,0,1,1,0
22,Male,Computer Science,1,8,0,0,1,34,31,14,7,1,1,0,0,0,0,1,0,1,1,0,0,1
21,Male,Information Technology,0,8,0,0,1,37,34,17,5,1,1,0,1,0,1,1,1,0,1,0,1,0
21,Male,Mechanical,0,7,1,0,0,32,36,16,8,0,0,1,1,1,1,1,0,0,0,0,0,0
23,Male,Information Technology,0,6,0,1,0,50,12,19,10,0,1,0,1,0,0,0,0,0,1,1,0,1
23,Male,Civil,0,8,1,1,1,51,21,18,7,1,0,1,0,1,0,1,0,0,0,1,0,0
22,Male,Mechanical,1,8,1,0,1,41,25,17,4,1,0,0,0,1,0,1,1,0,1,0,1,0
23,Male,Information Technology,1,6,0,0,0,12,27,35,5,1,1,0,1,0,0,1,1,1,1,1,0,0
23,Male,Information Technology,1,7,0,0,0,19,36,36,2,1,1,1,0,1,1,0,0,0,0,0,1,0
22,Male,Mechanical,0,8,1,0,1,31,35,32,1,0,0,1,1,0,0,1,0,1,1,1,0,0
21,Male,Civil,0,6,0,0,0,28,32,24,5,0,0,1,1,1,0,1,0,1,1,1,1,0
21,Male,Computer Science,1,6,0,0,0,24,31,35,7,0,1,0,1,1,1,1,0,1,0,0,1,0
22,Male,Computer Science,0,7,0,1,0,26,27,28,9,0,0,0,0,0,0,1,0,1,0,0,1,1
